   3.8369493e-02	   3.7300000e+02	
  -1.1863307e-01	  -8.9393939e-01	
  -1.0101010e-01	  -8.9967012e-01	
  -6.0606061e-02	  -9.0807860e-01	
  -2.0202020e-02	  -9.1210343e-01	
   2.0202020e-02	  -9.1255680e-01	
   6.0606061e-02	  -9.0952417e-01	
   1.0101010e-01	  -9.0240640e-01	
   1.2929944e-01	  -8.9393939e-01	
   1.4141414e-01	  -8.9181550e-01	
   1.8181818e-01	  -8.8173652e-01	
   2.2222222e-01	  -8.6565076e-01	
   2.4373565e-01	  -8.5353535e-01	
   2.6262626e-01	  -8.4621988e-01	
   3.0303030e-01	  -8.2436865e-01	
   3.1871863e-01	  -8.1313131e-01	
   3.4343434e-01	  -7.9959138e-01	
   3.7787404e-01	  -7.7272727e-01	
   3.8383838e-01	  -7.6888783e-01	
   4.2424242e-01	  -7.3670885e-01	
   4.2904136e-01	  -7.3232323e-01	
   4.6464646e-01	  -7.0278822e-01	
   4.7584495e-01	  -6.9191919e-01	
   5.0505051e-01	  -6.6448836e-01	
   5.1771131e-01	  -6.5151515e-01	
   5.4545455e-01	  -6.2223023e-01	
   5.5579651e-01	  -6.1111111e-01	
   5.8585859e-01	  -5.7560113e-01	
   5.9022499e-01	  -5.7070707e-01	
   6.2356875e-01	  -5.3030303e-01	
   6.2626263e-01	  -5.2682387e-01	
   6.5750299e-01	  -4.8989899e-01	
   6.6666667e-01	  -4.7676367e-01	
   6.8903168e-01	  -4.4949495e-01	
   7.0707071e-01	  -4.2067096e-01	
   7.1634908e-01	  -4.0909091e-01	
   7.4314620e-01	  -3.6868687e-01	
   7.4747475e-01	  -3.6130652e-01	
   7.7271905e-01	  -3.2828283e-01	
   7.8787879e-01	  -2.9920910e-01	
   7.9646301e-01	  -2.8787879e-01	
   8.2159655e-01	  -2.4747475e-01	
   8.2828283e-01	  -2.3386933e-01	
   8.4779147e-01	  -2.0707071e-01	
   8.6675946e-01	  -1.6666667e-01	
   8.6868687e-01	  -1.6252957e-01	
   8.9407756e-01	  -1.2626263e-01	
   9.0909091e-01	  -8.8899360e-02	
   9.1125374e-01	  -8.5858586e-02	
   9.3742995e-01	  -4.5454545e-02	
   9.4949495e-01	  -1.3382125e-02	
   9.5527162e-01	  -5.0505051e-03	
   9.7882090e-01	   3.5353535e-02	
   9.8989899e-01	   6.6925989e-02	
   9.9589539e-01	   7.5757576e-02	
   1.0186790e+00	   1.1616162e-01	
   1.0303030e+00	   1.5191752e-01	
   1.0334107e+00	   1.5656566e-01	
   1.0571142e+00	   1.9696970e-01	
   1.0697502e+00	   2.3737374e-01	
   1.0707071e+00	   2.4014342e-01	
   1.0939546e+00	   2.7777778e-01	
   1.1073295e+00	   3.1818182e-01	
   1.1111111e+00	   3.3016119e-01	
   1.1286311e+00	   3.5858586e-01	
   1.1438584e+00	   3.9898990e-01	
   1.1515152e+00	   4.2596228e-01	
   1.1598410e+00	   4.3939394e-01	
   1.1789077e+00	   4.7979798e-01	
   1.1899406e+00	   5.2020202e-01	
   1.1919192e+00	   5.2670806e-01	
   1.2114242e+00	   5.6060606e-01	
   1.2246469e+00	   6.0101010e-01	
   1.2323232e+00	   6.3012585e-01	
   1.2389963e+00	   6.4141414e-01	
   1.2575043e+00	   6.8181818e-01	
   1.2682435e+00	   7.2222222e-01	
   1.2727273e+00	   7.3822880e-01	
   1.2862367e+00	   7.6262626e-01	
   1.3006821e+00	   8.0303030e-01	
   1.3105533e+00	   8.4343434e-01	
   1.3131313e+00	   8.5202733e-01	
   1.3295635e+00	   8.8383838e-01	
   1.3419345e+00	   9.2424242e-01	
   1.3516837e+00	   9.6464646e-01	
   1.3535354e+00	   9.7038848e-01	
   1.3702192e+00	   1.0050505e+00	
   1.3815110e+00	   1.0454545e+00	
   1.3912229e+00	   1.0858586e+00	
   1.3939394e+00	   1.0937171e+00	
   1.4085856e+00	   1.1262626e+00	
   1.4192879e+00	   1.1666667e+00	
   1.4283536e+00	   1.2070707e+00	
   1.4343434e+00	   1.2234357e+00	
   1.4445529e+00	   1.2474747e+00	
   1.4549436e+00	   1.2878788e+00	
   1.4621234e+00	   1.3282828e+00	
   1.4747475e+00	   1.3616718e+00	
   1.4776039e+00	   1.3686869e+00	
   1.4880452e+00	   1.4090909e+00	
   1.4919673e+00	   1.4494949e+00	
   1.4752330e+00	   1.4898990e+00	
   1.4747475e+00	   1.4900642e+00	
   1.4746660e+00	   1.4898990e+00	
   1.4619847e+00	   1.4494949e+00	
   1.4522246e+00	   1.4090909e+00	
   1.4343434e+00	   1.3899649e+00	
   1.4240975e+00	   1.3686869e+00	
   1.4125908e+00	   1.3282828e+00	
   1.3939394e+00	   1.2888400e+00	
   1.3933501e+00	   1.2878788e+00	
   1.3750879e+00	   1.2474747e+00	
   1.3633069e+00	   1.2070707e+00	
   1.3535354e+00	   1.1892897e+00	
   1.3404418e+00	   1.1666667e+00	
   1.3269861e+00	   1.1262626e+00	
   1.3131313e+00	   1.0890551e+00	
   1.3109720e+00	   1.0858586e+00	
   1.2904245e+00	   1.0454545e+00	
   1.2784870e+00	   1.0050505e+00	
   1.2727273e+00	   9.9278211e-01	
   1.2552183e+00	   9.6464646e-01	
   1.2418537e+00	   9.2424242e-01	
   1.2323232e+00	   8.9819939e-01	
