   7.9184773e-02	   1.2000000e+01	
  -1.8956541e+00	   2.5000000e+00	
  -1.8907818e+00	   2.4595960e+00	
  -1.8787879e+00	   2.4205197e+00	
  -1.8783238e+00	   2.4191919e+00	
  -1.8493145e+00	   2.3787879e+00	
  -1.8383838e+00	   2.3694721e+00	
  -1.7979798e+00	   2.3772295e+00	
  -1.7964762e+00	   2.3787879e+00	
  -1.7622680e+00	   2.4191919e+00	
  -1.7575758e+00	   2.4266865e+00	
  -1.7398424e+00	   2.4595960e+00	
  -1.7296185e+00	   2.5000000e+00	
   7.9184773e-02	   1.6500000e+02	
  -1.3509567e+00	   2.5000000e+00	
  -1.3535354e+00	   2.4960941e+00	
  -1.3744984e+00	   2.4595960e+00	
  -1.3851435e+00	   2.4191919e+00	
  -1.3896408e+00	   2.3787879e+00	
  -1.3903752e+00	   2.3383838e+00	
  -1.3864587e+00	   2.2979798e+00	
  -1.3708568e+00	   2.2575758e+00	
  -1.3535354e+00	   2.2373059e+00	
  -1.3131313e+00	   2.2184876e+00	
  -1.3072161e+00	   2.2171717e+00	
  -1.2727273e+00	   2.2008319e+00	
  -1.2514419e+00	   2.1767677e+00	
  -1.2497990e+00	   2.1363636e+00	
  -1.2532277e+00	   2.0959596e+00	
  -1.2542988e+00	   2.0555556e+00	
  -1.2495077e+00	   2.0151515e+00	
  -1.2323232e+00	   1.9787029e+00	
  -1.2310224e+00	   1.9747475e+00	
  -1.2032536e+00	   1.9343434e+00	
  -1.1919192e+00	   1.9233810e+00	
  -1.1579627e+00	   1.8939394e+00	
  -1.1515152e+00	   1.8864546e+00	
  -1.1368625e+00	   1.8535354e+00	
  -1.1294963e+00	   1.8131313e+00	
  -1.1225974e+00	   1.7727273e+00	
  -1.1111111e+00	   1.7413225e+00	
  -1.1096347e+00	   1.7323232e+00	
  -1.0960212e+00	   1.6919192e+00	
  -1.0707071e+00	   1.6622903e+00	
  -1.0617548e+00	   1.6515152e+00	
  -1.0303030e+00	   1.6155485e+00	
  -1.0273741e+00	   1.6111111e+00	
  -1.0143009e+00	   1.5707071e+00	
  -1.0047721e+00	   1.5303030e+00	
  -9.8989899e-01	   1.4909700e+00	
  -9.8969300e-01	   1.4898990e+00	
  -9.7700356e-01	   1.4494949e+00	
  -9.4949495e-01	   1.4180006e+00	
  -9.4017292e-01	   1.4090909e+00	
  -9.0909091e-01	   1.3789120e+00	
  -9.0142560e-01	   1.3686869e+00	
  -8.8308458e-01	   1.3282828e+00	
  -8.6868687e-01	   1.3001999e+00	
  -8.6554473e-01	   1.2878788e+00	
  -8.5166232e-01	   1.2474747e+00	
  -8.2828283e-01	   1.2188493e+00	
  -8.1821228e-01	   1.2070707e+00	
  -7.8787879e-01	   1.1771788e+00	
  -7.7885012e-01	   1.1666667e+00	
  -7.5002382e-01	   1.1262626e+00	
  -7.4747475e-01	   1.1223690e+00	
  -7.3442583e-01	   1.0858586e+00	
  -7.0881266e-01	   1.0454545e+00	
  -7.0707071e-01	   1.0432178e+00	
  -6.7221790e-01	   1.0050505e+00	
  -6.6666667e-01	   1.0000286e+00	
  -6.2626263e-01	   9.6517347e-01	
  -6.2578881e-01	   9.6464646e-01	
  -5.9521367e-01	   9.2424242e-01	
  -5.8585859e-01	   9.1336922e-01	
  -5.6553619e-01	   8.8383838e-01	
  -5.4545455e-01	   8.6182688e-01	
  -5.2755639e-01	   8.4343434e-01	
  -5.0505051e-01	   8.2188540e-01	
  -4.8172982e-01	   8.0303030e-01	
  -4.6464646e-01	   7.8750704e-01	
  -4.3402642e-01	   7.6262626e-01	
  -4.2424242e-01	   7.5345630e-01	
  -3.8650657e-01	   7.2222222e-01	
  -3.8383838e-01	   7.1968718e-01	
  -3.4343434e-01	   6.8732157e-01	
  -3.3247689e-01	   6.8181818e-01	
  -3.0303030e-01	   6.6171061e-01	
  -2.6262626e-01	   6.4626402e-01	
  -2.4773481e-01	   6.4141414e-01	
  -2.2222222e-01	   6.2740945e-01	
  -1.8181818e-01	   6.1040053e-01	
  -1.4981933e-01	   6.0101010e-01	
  -1.4141414e-01	   5.9685264e-01	
  -1.0101010e-01	   5.8433090e-01	
  -6.0606061e-02	   5.7899066e-01	
  -2.0202020e-02	   5.7673629e-01	
   2.0202020e-02	   5.7626430e-01	
   6.0606061e-02	   5.7872865e-01	
   1.0101010e-01	   5.8727444e-01	
   1.3101859e-01	   6.0101010e-01	
   1.4141414e-01	   6.0378721e-01	
